"year","step","area","age","length","number"
2006,"3","1","all3","len64",33
2006,"3","1","all3","len68",33
2006,"3","1","all3","len72",33
2006,"3","1","all3","len76",41
2006,"3","1","all3","len80",44
2006,"3","1","all3","len84",42
2006,"3","1","all3","len88",35
2006,"3","1","all3","len92",29
2006,"3","1","all3","len96",23
2006,"4","1","all3","len100",22
2006,"4","1","all3","len104",17
2006,"4","1","all3","len108",6
2006,"4","1","all3","len112",4
2006,"4","1","all3","len116",6
2006,"4","1","all3","len120",9
2006,"4","1","all3","len124",4
2006,"4","1","all3","len128",1
2006,"4","1","all3","len132",2
2006,"4","1","all3","len136",1
2006,"4","1","all3","len144",1
2006,"4","1","all3","len148",2
2006,"4","1","all3","len32",1
2006,"4","1","all3","len40",4
2006,"4","1","all3","len44",25
2006,"4","1","all3","len48",32
2006,"4","1","all3","len52",36
2006,"4","1","all3","len56",25
2006,"4","1","all3","len60",29
2006,"4","1","all3","len64",33
2006,"4","1","all3","len68",39
2006,"4","1","all3","len72",37
2006,"4","1","all3","len76",30
2006,"4","1","all3","len80",48
2006,"4","1","all3","len84",61
2006,"4","1","all3","len88",52
2006,"4","1","all3","len92",42
2006,"4","1","all3","len96",26
2007,"1","1","all3","len100",53
2007,"1","1","all3","len104",44
2007,"1","1","all3","len108",17
2007,"1","1","all3","len112",16
2007,"1","1","all3","len116",16
2007,"1","1","all3","len120",7
2007,"1","1","all3","len124",4
2007,"1","1","all3","len128",5
2007,"1","1","all3","len132",5
2007,"1","1","all3","len136",1
2007,"1","1","all3","len140",5
2007,"1","1","all3","len24",1
2007,"1","1","all3","len44",3
2007,"1","1","all3","len48",16
2007,"1","1","all3","len52",42
2007,"1","1","all3","len56",66
2007,"1","1","all3","len60",78
2007,"1","1","all3","len64",78
2007,"1","1","all3","len68",109
2007,"1","1","all3","len72",113
2007,"1","1","all3","len76",142
2007,"1","1","all3","len80",151
2007,"1","1","all3","len84",191
2007,"1","1","all3","len88",138
2007,"1","1","all3","len92",135
2007,"1","1","all3","len96",85
2007,"2","1","all3","len100",31
2007,"2","1","all3","len104",18
2007,"2","1","all3","len108",13
2007,"2","1","all3","len112",5
2007,"2","1","all3","len116",7
2007,"2","1","all3","len120",3
2007,"2","1","all3","len124",1
2007,"2","1","all3","len128",1
2007,"2","1","all3","len132",1
2007,"2","1","all3","len136",3
2007,"2","1","all3","len140",5
2007,"2","1","all3","len144",1
2007,"2","1","all3","len152",1
2007,"2","1","all3","len156",1
2007,"2","1","all3","len36",1
2007,"2","1","all3","len40",3
2007,"2","1","all3","len44",10
2007,"2","1","all3","len48",42
2007,"2","1","all3","len52",71
2007,"2","1","all3","len56",111
2007,"2","1","all3","len60",113
2007,"2","1","all3","len64",76
2007,"2","1","all3","len68",79
2007,"2","1","all3","len72",89
2007,"2","1","all3","len76",94
2007,"2","1","all3","len80",70
2007,"2","1","all3","len84",68
2007,"2","1","all3","len88",56
2007,"2","1","all3","len92",46
2007,"2","1","all3","len96",41
2007,"3","1","all3","len100",44
2007,"3","1","all3","len104",24
2007,"3","1","all3","len108",27
2007,"3","1","all3","len112",20
2007,"3","1","all3","len116",11
2007,"3","1","all3","len120",12
2007,"3","1","all3","len124",5
2007,"3","1","all3","len128",5
2007,"3","1","all3","len132",5
2007,"3","1","all3","len136",3
2007,"3","1","all3","len140",1
2007,"3","1","all3","len144",2
2007,"3","1","all3","len44",1
2007,"3","1","all3","len48",1
2007,"3","1","all3","len52",2
2007,"3","1","all3","len56",3
2007,"3","1","all3","len60",9
2007,"3","1","all3","len64",7
2007,"3","1","all3","len68",19
2007,"3","1","all3","len72",22
2007,"3","1","all3","len76",42
2007,"3","1","all3","len80",57
2007,"3","1","all3","len84",53
2007,"3","1","all3","len88",46
2007,"3","1","all3","len92",62
2007,"3","1","all3","len96",48
2007,"4","1","all3","len100",17
2007,"4","1","all3","len104",19
2007,"4","1","all3","len108",17
2007,"4","1","all3","len112",7
2007,"4","1","all3","len116",5
2007,"4","1","all3","len120",1
2007,"4","1","all3","len124",1
2007,"4","1","all3","len128",3
2007,"4","1","all3","len132",2
2007,"4","1","all3","len140",1
2007,"4","1","all3","len36",3
2007,"4","1","all3","len40",10
2007,"4","1","all3","len44",21
2007,"4","1","all3","len48",25
2007,"4","1","all3","len52",13
2007,"4","1","all3","len56",11
2007,"4","1","all3","len60",18
2007,"4","1","all3","len64",20
2007,"4","1","all3","len68",21
2007,"4","1","all3","len72",44
2007,"4","1","all3","len76",45
2007,"4","1","all3","len80",64
2007,"4","1","all3","len84",51
2007,"4","1","all3","len88",47
2007,"4","1","all3","len92",45
2007,"4","1","all3","len96",37
2008,"1","1","all3","len100",30
2008,"1","1","all3","len104",18
2008,"1","1","all3","len108",11
2008,"1","1","all3","len112",8
2008,"1","1","all3","len116",2
2008,"1","1","all3","len120",1
2008,"1","1","all3","len124",1
2008,"1","1","all3","len128",1
2008,"1","1","all3","len36",1
2008,"1","1","all3","len44",9
2008,"1","1","all3","len48",12
2008,"1","1","all3","len52",31
2008,"1","1","all3","len56",50
2008,"1","1","all3","len60",96
2008,"1","1","all3","len64",128
2008,"1","1","all3","len68",165
2008,"1","1","all3","len72",194
2008,"1","1","all3","len76",170
2008,"1","1","all3","len80",150
2008,"1","1","all3","len84",129
2008,"1","1","all3","len88",95
2008,"1","1","all3","len92",59
2008,"1","1","all3","len96",35
2008,"2","1","all3","len100",64
2008,"2","1","all3","len104",37
2008,"2","1","all3","len108",33
2008,"2","1","all3","len112",13
2008,"2","1","all3","len116",8
2008,"2","1","all3","len120",5
2008,"2","1","all3","len124",3
2008,"2","1","all3","len128",1
2008,"2","1","all3","len132",1
2008,"2","1","all3","len136",2
2008,"2","1","all3","len140",3
2008,"2","1","all3","len144",3
2008,"2","1","all3","len156",1
2008,"2","1","all3","len36",1
2008,"2","1","all3","len40",12
2008,"2","1","all3","len44",27
2008,"2","1","all3","len48",62
2008,"2","1","all3","len52",96
2008,"2","1","all3","len56",150
2008,"2","1","all3","len60",159
2008,"2","1","all3","len64",214
2008,"2","1","all3","len68",230
2008,"2","1","all3","len72",234
2008,"2","1","all3","len76",189
2008,"2","1","all3","len80",175
2008,"2","1","all3","len84",146
2008,"2","1","all3","len88",138
2008,"2","1","all3","len92",86
2008,"2","1","all3","len96",78
2008,"3","1","all3","len100",17
2008,"3","1","all3","len104",15
2008,"3","1","all3","len108",12
2008,"3","1","all3","len112",8
2008,"3","1","all3","len116",7
2008,"3","1","all3","len120",6
2008,"3","1","all3","len128",3
2008,"3","1","all3","len132",4
2008,"3","1","all3","len140",1
2008,"3","1","all3","len144",1
2008,"3","1","all3","len148",2
2008,"3","1","all3","len152",2
2008,"3","1","all3","len156",4
2008,"3","1","all3","len44",2
2008,"3","1","all3","len48",3
2008,"3","1","all3","len52",6
2008,"3","1","all3","len56",3
2008,"3","1","all3","len60",3
2008,"3","1","all3","len64",14
2008,"3","1","all3","len68",26
2008,"3","1","all3","len72",36
2008,"3","1","all3","len76",35
2008,"3","1","all3","len80",55
2008,"3","1","all3","len84",49
2008,"3","1","all3","len88",40
2008,"3","1","all3","len92",22
2008,"3","1","all3","len96",25
2008,"4","1","all3","len100",92
2008,"4","1","all3","len104",61
2008,"4","1","all3","len108",50
2008,"4","1","all3","len112",44
2008,"4","1","all3","len116",31
2008,"4","1","all3","len120",15
2008,"4","1","all3","len124",16
2008,"4","1","all3","len128",9
2008,"4","1","all3","len132",8
2008,"4","1","all3","len136",4
2008,"4","1","all3","len140",4
2008,"4","1","all3","len148",1
2008,"4","1","all3","len152",2
2008,"4","1","all3","len156",1
2008,"4","1","all3","len40",2
2008,"4","1","all3","len44",4
2008,"4","1","all3","len48",32
2008,"4","1","all3","len52",43
2008,"4","1","all3","len56",83
2008,"4","1","all3","len60",85
2008,"4","1","all3","len64",102
2008,"4","1","all3","len68",131
2008,"4","1","all3","len72",151
2008,"4","1","all3","len76",182
2008,"4","1","all3","len80",178
2008,"4","1","all3","len84",167
2008,"4","1","all3","len88",129
2008,"4","1","all3","len92",137
2008,"4","1","all3","len96",115
2009,"1","1","all3","len100",118
2009,"1","1","all3","len104",101
2009,"1","1","all3","len108",71
2009,"1","1","all3","len112",41
2009,"1","1","all3","len116",35
2009,"1","1","all3","len120",26
2009,"1","1","all3","len124",16
2009,"1","1","all3","len128",5
2009,"1","1","all3","len132",6
2009,"1","1","all3","len136",3
2009,"1","1","all3","len140",3
2009,"1","1","all3","len148",3
2009,"1","1","all3","len156",1
2009,"1","1","all3","len36",2
2009,"1","1","all3","len40",10
2009,"1","1","all3","len44",25
2009,"1","1","all3","len48",39
2009,"1","1","all3","len52",60
2009,"1","1","all3","len56",95
2009,"1","1","all3","len60",107
2009,"1","1","all3","len64",149
2009,"1","1","all3","len68",185
2009,"1","1","all3","len72",272
2009,"1","1","all3","len76",252
2009,"1","1","all3","len80",305
2009,"1","1","all3","len84",268
2009,"1","1","all3","len88",234
2009,"1","1","all3","len92",197
2009,"1","1","all3","len96",154
2009,"2","1","all3","len100",193
2009,"2","1","all3","len104",157
2009,"2","1","all3","len108",127
2009,"2","1","all3","len112",93
2009,"2","1","all3","len116",83
2009,"2","1","all3","len120",59
2009,"2","1","all3","len124",29
2009,"2","1","all3","len128",14
2009,"2","1","all3","len132",5
2009,"2","1","all3","len136",6
2009,"2","1","all3","len144",3
2009,"2","1","all3","len152",1
2009,"2","1","all3","len36",1
2009,"2","1","all3","len40",5
2009,"2","1","all3","len44",16
2009,"2","1","all3","len48",13
2009,"2","1","all3","len52",27
2009,"2","1","all3","len56",59
2009,"2","1","all3","len60",74
2009,"2","1","all3","len64",97
2009,"2","1","all3","len68",126
2009,"2","1","all3","len72",179
2009,"2","1","all3","len76",242
2009,"2","1","all3","len80",261
2009,"2","1","all3","len84",283
2009,"2","1","all3","len88",233
2009,"2","1","all3","len92",232
2009,"2","1","all3","len96",179
2009,"3","1","all3","len100",97
2009,"3","1","all3","len104",75
2009,"3","1","all3","len108",61
2009,"3","1","all3","len112",42
2009,"3","1","all3","len116",20
2009,"3","1","all3","len120",23
2009,"3","1","all3","len124",13
2009,"3","1","all3","len128",15
2009,"3","1","all3","len132",3
2009,"3","1","all3","len136",1
2009,"3","1","all3","len140",3
2009,"3","1","all3","len144",2
2009,"3","1","all3","len148",1
2009,"3","1","all3","len152",1
2009,"3","1","all3","len156",4
2009,"3","1","all3","len44",1
2009,"3","1","all3","len48",5
2009,"3","1","all3","len52",19
2009,"3","1","all3","len56",33
2009,"3","1","all3","len60",59
2009,"3","1","all3","len64",50
2009,"3","1","all3","len68",110
2009,"3","1","all3","len72",145
2009,"3","1","all3","len76",178
2009,"3","1","all3","len80",215
2009,"3","1","all3","len84",235
2009,"3","1","all3","len88",186
2009,"3","1","all3","len92",174
2009,"3","1","all3","len96",141
2009,"4","1","all3","len100",66
2009,"4","1","all3","len104",56
2009,"4","1","all3","len108",36
2009,"4","1","all3","len112",40
2009,"4","1","all3","len116",31
2009,"4","1","all3","len120",15
2009,"4","1","all3","len124",18
2009,"4","1","all3","len128",16
2009,"4","1","all3","len132",4
2009,"4","1","all3","len136",6
2009,"4","1","all3","len140",4
2009,"4","1","all3","len144",2
2009,"4","1","all3","len148",3
2009,"4","1","all3","len156",3
2009,"4","1","all3","len20",1
2009,"4","1","all3","len40",1
2009,"4","1","all3","len44",8
2009,"4","1","all3","len48",23
2009,"4","1","all3","len52",55
2009,"4","1","all3","len56",73
2009,"4","1","all3","len60",86
2009,"4","1","all3","len64",104
2009,"4","1","all3","len68",121
2009,"4","1","all3","len72",114
2009,"4","1","all3","len76",102
2009,"4","1","all3","len80",125
2009,"4","1","all3","len84",127
2009,"4","1","all3","len88",99
2009,"4","1","all3","len92",100
2009,"4","1","all3","len96",83
2010,"1","1","all3","len100",80
2010,"1","1","all3","len104",47
2010,"1","1","all3","len108",38
2010,"1","1","all3","len112",24
2010,"1","1","all3","len116",19
2010,"1","1","all3","len120",19
2010,"1","1","all3","len124",7
2010,"1","1","all3","len128",8
2010,"1","1","all3","len132",1
2010,"1","1","all3","len136",1
2010,"1","1","all3","len140",3
2010,"1","1","all3","len144",1
2010,"1","1","all3","len156",1
2010,"1","1","all3","len40",6
2010,"1","1","all3","len44",17
2010,"1","1","all3","len48",40
2010,"1","1","all3","len52",65
2010,"1","1","all3","len56",104
2010,"1","1","all3","len60",152
2010,"1","1","all3","len64",213
2010,"1","1","all3","len68",249
2010,"1","1","all3","len72",276
2010,"1","1","all3","len76",281
2010,"1","1","all3","len80",245
2010,"1","1","all3","len84",220
2010,"1","1","all3","len88",172
2010,"1","1","all3","len92",128
2010,"1","1","all3","len96",102
2010,"2","1","all3","len100",77
2010,"2","1","all3","len104",61
2010,"2","1","all3","len108",41
2010,"2","1","all3","len112",30
2010,"2","1","all3","len116",41
2010,"2","1","all3","len120",26
2010,"2","1","all3","len124",12
2010,"2","1","all3","len128",13
2010,"2","1","all3","len132",10
2010,"2","1","all3","len136",2
2010,"2","1","all3","len140",2
2010,"2","1","all3","len148",1
2010,"2","1","all3","len152",2
2010,"2","1","all3","len156",1
2010,"2","1","all3","len40",3
2010,"2","1","all3","len44",11
2010,"2","1","all3","len48",29
2010,"2","1","all3","len52",61
2010,"2","1","all3","len56",112
2010,"2","1","all3","len60",156
2010,"2","1","all3","len64",161
2010,"2","1","all3","len68",182
2010,"2","1","all3","len72",165
2010,"2","1","all3","len76",194
2010,"2","1","all3","len80",185
2010,"2","1","all3","len84",183
2010,"2","1","all3","len88",136
2010,"2","1","all3","len92",138
2010,"2","1","all3","len96",119
2010,"3","1","all3","len100",88
2010,"3","1","all3","len104",69
2010,"3","1","all3","len108",66
2010,"3","1","all3","len112",44
2010,"3","1","all3","len116",35
2010,"3","1","all3","len120",32
2010,"3","1","all3","len124",26
2010,"3","1","all3","len128",15
2010,"3","1","all3","len132",8
2010,"3","1","all3","len136",3
2010,"3","1","all3","len140",2
2010,"3","1","all3","len144",6
2010,"3","1","all3","len156",2
2010,"3","1","all3","len48",3
2010,"3","1","all3","len52",11
2010,"3","1","all3","len56",24
2010,"3","1","all3","len60",61
2010,"3","1","all3","len64",97
2010,"3","1","all3","len68",109
2010,"3","1","all3","len72",139
2010,"3","1","all3","len76",184
2010,"3","1","all3","len80",146
2010,"3","1","all3","len84",127
2010,"3","1","all3","len88",116
2010,"3","1","all3","len92",112
2010,"3","1","all3","len96",85
2010,"4","1","all3","len100",44
2010,"4","1","all3","len104",44
2010,"4","1","all3","len108",30
2010,"4","1","all3","len112",16
2010,"4","1","all3","len116",21
2010,"4","1","all3","len120",23
2010,"4","1","all3","len124",11
2010,"4","1","all3","len128",7
2010,"4","1","all3","len132",4
2010,"4","1","all3","len136",3
2010,"4","1","all3","len140",4
2010,"4","1","all3","len144",2
2010,"4","1","all3","len148",1
2010,"4","1","all3","len156",1
2010,"4","1","all3","len32",1
2010,"4","1","all3","len36",2
2010,"4","1","all3","len40",10
2010,"4","1","all3","len44",8
2010,"4","1","all3","len48",4
2010,"4","1","all3","len52",18
2010,"4","1","all3","len56",25
2010,"4","1","all3","len60",41
2010,"4","1","all3","len64",51
2010,"4","1","all3","len68",79
2010,"4","1","all3","len72",89
2010,"4","1","all3","len76",110
2010,"4","1","all3","len80",87
2010,"4","1","all3","len84",91
2010,"4","1","all3","len88",66
2010,"4","1","all3","len92",80
2010,"4","1","all3","len96",66
2011,"1","1","all3","len100",92
2011,"1","1","all3","len104",55
2011,"1","1","all3","len108",47
2011,"1","1","all3","len112",30
2011,"1","1","all3","len116",27
2011,"1","1","all3","len120",17
2011,"1","1","all3","len124",17
2011,"1","1","all3","len128",8
2011,"1","1","all3","len132",9
2011,"1","1","all3","len136",4
2011,"1","1","all3","len140",3
2011,"1","1","all3","len144",2
2011,"1","1","all3","len148",1
2011,"1","1","all3","len152",2
2011,"1","1","all3","len156",1
2011,"1","1","all3","len40",4
2011,"1","1","all3","len44",19
2011,"1","1","all3","len48",44
2011,"1","1","all3","len52",30
2011,"1","1","all3","len56",33
2011,"1","1","all3","len60",46
2011,"1","1","all3","len64",104
2011,"1","1","all3","len68",201
2011,"1","1","all3","len72",297
2011,"1","1","all3","len76",378
2011,"1","1","all3","len80",349
2011,"1","1","all3","len84",296
2011,"1","1","all3","len88",239
2011,"1","1","all3","len92",189
2011,"1","1","all3","len96",120
2011,"2","1","all3","len100",70
2011,"2","1","all3","len104",67
2011,"2","1","all3","len108",50
2011,"2","1","all3","len112",40
2011,"2","1","all3","len116",24
2011,"2","1","all3","len120",26
2011,"2","1","all3","len124",13
2011,"2","1","all3","len128",10
2011,"2","1","all3","len132",12
2011,"2","1","all3","len136",3
2011,"2","1","all3","len140",3
2011,"2","1","all3","len144",1
2011,"2","1","all3","len148",1
2011,"2","1","all3","len152",2
2011,"2","1","all3","len44",4
2011,"2","1","all3","len48",13
2011,"2","1","all3","len52",26
2011,"2","1","all3","len56",28
2011,"2","1","all3","len60",68
2011,"2","1","all3","len64",88
2011,"2","1","all3","len68",147
2011,"2","1","all3","len72",193
2011,"2","1","all3","len76",170
2011,"2","1","all3","len80",179
2011,"2","1","all3","len84",168
2011,"2","1","all3","len88",128
2011,"2","1","all3","len92",115
2011,"2","1","all3","len96",86
2011,"3","1","all3","len100",58
2011,"3","1","all3","len104",45
2011,"3","1","all3","len108",29
2011,"3","1","all3","len112",28
2011,"3","1","all3","len116",21
2011,"3","1","all3","len120",23
2011,"3","1","all3","len124",18
2011,"3","1","all3","len128",9
2011,"3","1","all3","len132",12
2011,"3","1","all3","len136",9
2011,"3","1","all3","len140",5
2011,"3","1","all3","len144",4
2011,"3","1","all3","len148",1
2011,"3","1","all3","len152",1
2011,"3","1","all3","len156",2
2011,"3","1","all3","len40",1
2011,"3","1","all3","len44",5
2011,"3","1","all3","len48",6
2011,"3","1","all3","len52",19
2011,"3","1","all3","len56",27
2011,"3","1","all3","len60",31
2011,"3","1","all3","len64",68
2011,"3","1","all3","len68",115
2011,"3","1","all3","len72",141
2011,"3","1","all3","len76",151
2011,"3","1","all3","len80",122
2011,"3","1","all3","len84",130
2011,"3","1","all3","len88",112
2011,"3","1","all3","len92",93
2011,"3","1","all3","len96",51
2011,"4","1","all3","len100",40
2011,"4","1","all3","len104",46
2011,"4","1","all3","len108",40
2011,"4","1","all3","len112",31
2011,"4","1","all3","len116",18
2011,"4","1","all3","len120",18
2011,"4","1","all3","len124",12
2011,"4","1","all3","len128",9
2011,"4","1","all3","len132",6
2011,"4","1","all3","len136",4
2011,"4","1","all3","len140",3
2011,"4","1","all3","len144",1
2011,"4","1","all3","len20",2
2011,"4","1","all3","len44",7
2011,"4","1","all3","len48",9
2011,"4","1","all3","len52",21
2011,"4","1","all3","len56",39
2011,"4","1","all3","len60",53
2011,"4","1","all3","len64",77
2011,"4","1","all3","len68",112
2011,"4","1","all3","len72",173
2011,"4","1","all3","len76",167
2011,"4","1","all3","len80",180
2011,"4","1","all3","len84",155
2011,"4","1","all3","len88",127
2011,"4","1","all3","len92",93
2011,"4","1","all3","len96",69
2012,"1","1","all3","len100",90
2012,"1","1","all3","len104",66
2012,"1","1","all3","len108",50
2012,"1","1","all3","len112",44
2012,"1","1","all3","len116",32
2012,"1","1","all3","len120",31
2012,"1","1","all3","len124",27
2012,"1","1","all3","len128",19
2012,"1","1","all3","len132",7
2012,"1","1","all3","len136",11
2012,"1","1","all3","len140",4
2012,"1","1","all3","len144",2
2012,"1","1","all3","len148",2
2012,"1","1","all3","len152",3
2012,"1","1","all3","len156",1
2012,"1","1","all3","len36",3
2012,"1","1","all3","len40",16
2012,"1","1","all3","len44",57
2012,"1","1","all3","len48",103
2012,"1","1","all3","len52",134
2012,"1","1","all3","len56",179
2012,"1","1","all3","len60",220
2012,"1","1","all3","len64",247
2012,"1","1","all3","len68",265
2012,"1","1","all3","len72",365
2012,"1","1","all3","len76",462
2012,"1","1","all3","len80",455
2012,"1","1","all3","len84",348
2012,"1","1","all3","len88",261
2012,"1","1","all3","len92",182
2012,"1","1","all3","len96",116
2012,"2","1","all3","len100",68
2012,"2","1","all3","len104",56
2012,"2","1","all3","len108",51
2012,"2","1","all3","len112",30
2012,"2","1","all3","len116",20
2012,"2","1","all3","len120",22
2012,"2","1","all3","len124",24
2012,"2","1","all3","len128",20
2012,"2","1","all3","len132",9
2012,"2","1","all3","len136",11
2012,"2","1","all3","len140",6
2012,"2","1","all3","len144",1
2012,"2","1","all3","len156",1
2012,"2","1","all3","len36",1
2012,"2","1","all3","len40",10
2012,"2","1","all3","len44",70
2012,"2","1","all3","len48",91
2012,"2","1","all3","len52",137
2012,"2","1","all3","len56",189
2012,"2","1","all3","len60",258
2012,"2","1","all3","len64",256
2012,"2","1","all3","len68",278
2012,"2","1","all3","len72",306
2012,"2","1","all3","len76",337
2012,"2","1","all3","len80",331
2012,"2","1","all3","len84",279
2012,"2","1","all3","len88",192
2012,"2","1","all3","len92",164
2012,"2","1","all3","len96",103
2012,"3","1","all3","len100",54
2012,"3","1","all3","len104",39
2012,"3","1","all3","len108",39
2012,"3","1","all3","len112",17
2012,"3","1","all3","len116",24
2012,"3","1","all3","len120",11
2012,"3","1","all3","len124",10
2012,"3","1","all3","len128",13
2012,"3","1","all3","len132",5
2012,"3","1","all3","len136",3
2012,"3","1","all3","len140",2
2012,"3","1","all3","len144",3
2012,"3","1","all3","len148",1
2012,"3","1","all3","len156",1
2012,"3","1","all3","len44",2
2012,"3","1","all3","len48",3
2012,"3","1","all3","len52",8
2012,"3","1","all3","len56",16
2012,"3","1","all3","len60",31
2012,"3","1","all3","len64",78
2012,"3","1","all3","len68",106
2012,"3","1","all3","len72",104
2012,"3","1","all3","len76",141
2012,"3","1","all3","len80",183
2012,"3","1","all3","len84",168
2012,"3","1","all3","len88",171
2012,"3","1","all3","len92",112
2012,"3","1","all3","len96",71
2012,"4","1","all3","len100",166
2012,"4","1","all3","len104",100
2012,"4","1","all3","len108",84
2012,"4","1","all3","len112",65
2012,"4","1","all3","len116",54
2012,"4","1","all3","len120",28
2012,"4","1","all3","len124",21
2012,"4","1","all3","len128",16
2012,"4","1","all3","len132",10
2012,"4","1","all3","len136",8
2012,"4","1","all3","len140",5
2012,"4","1","all3","len144",3
2012,"4","1","all3","len148",3
2012,"4","1","all3","len152",1
2012,"4","1","all3","len156",1
2012,"4","1","all3","len20",1
2012,"4","1","all3","len36",1
2012,"4","1","all3","len40",2
2012,"4","1","all3","len44",4
2012,"4","1","all3","len48",11
2012,"4","1","all3","len52",10
2012,"4","1","all3","len56",26
2012,"4","1","all3","len60",48
2012,"4","1","all3","len64",82
2012,"4","1","all3","len68",154
2012,"4","1","all3","len72",200
2012,"4","1","all3","len76",249
2012,"4","1","all3","len80",258
2012,"4","1","all3","len84",340
2012,"4","1","all3","len88",364
2012,"4","1","all3","len92",300
2012,"4","1","all3","len96",202
2013,"1","1","all3","len100",120
2013,"1","1","all3","len104",96
2013,"1","1","all3","len108",69
2013,"1","1","all3","len112",50
2013,"1","1","all3","len116",29
2013,"1","1","all3","len120",24
2013,"1","1","all3","len124",14
2013,"1","1","all3","len128",12
2013,"1","1","all3","len132",5
2013,"1","1","all3","len136",5
2013,"1","1","all3","len140",1
2013,"1","1","all3","len144",1
2013,"1","1","all3","len20",1
2013,"1","1","all3","len40",4
2013,"1","1","all3","len44",1
2013,"1","1","all3","len48",1
2013,"1","1","all3","len52",17
2013,"1","1","all3","len56",77
2013,"1","1","all3","len60",185
2013,"1","1","all3","len64",319
2013,"1","1","all3","len68",359
2013,"1","1","all3","len72",299
2013,"1","1","all3","len76",304
2013,"1","1","all3","len80",284
2013,"1","1","all3","len84",328
2013,"1","1","all3","len88",313
2013,"1","1","all3","len92",245
2013,"1","1","all3","len96",166
2013,"2","1","all3","len100",171
2013,"2","1","all3","len104",130
2013,"2","1","all3","len108",73
2013,"2","1","all3","len112",58
2013,"2","1","all3","len116",39
2013,"2","1","all3","len120",26
2013,"2","1","all3","len124",21
2013,"2","1","all3","len128",22
2013,"2","1","all3","len132",14
2013,"2","1","all3","len136",7
2013,"2","1","all3","len140",5
2013,"2","1","all3","len144",4
2013,"2","1","all3","len148",2
2013,"2","1","all3","len152",2
2013,"2","1","all3","len156",2
2013,"2","1","all3","len40",1
2013,"2","1","all3","len44",5
2013,"2","1","all3","len48",17
2013,"2","1","all3","len52",29
2013,"2","1","all3","len56",80
2013,"2","1","all3","len60",148
2013,"2","1","all3","len64",304
2013,"2","1","all3","len68",436
2013,"2","1","all3","len72",513
2013,"2","1","all3","len76",473
2013,"2","1","all3","len80",486
2013,"2","1","all3","len84",475
2013,"2","1","all3","len88",403
2013,"2","1","all3","len92",343
2013,"2","1","all3","len96",260
2013,"3","1","all3","len100",29
2013,"3","1","all3","len104",18
2013,"3","1","all3","len108",6
2013,"3","1","all3","len112",6
2013,"3","1","all3","len116",2
2013,"3","1","all3","len120",6
2013,"3","1","all3","len124",2
2013,"3","1","all3","len128",1
2013,"3","1","all3","len132",2
2013,"3","1","all3","len56",1
2013,"3","1","all3","len60",9
2013,"3","1","all3","len64",12
2013,"3","1","all3","len68",63
2013,"3","1","all3","len72",83
2013,"3","1","all3","len76",97
2013,"3","1","all3","len80",95
2013,"3","1","all3","len84",77
2013,"3","1","all3","len88",67
2013,"3","1","all3","len92",52
2013,"3","1","all3","len96",35
2013,"4","1","all3","len100",51
2013,"4","1","all3","len104",35
2013,"4","1","all3","len108",18
2013,"4","1","all3","len112",14
2013,"4","1","all3","len116",7
2013,"4","1","all3","len120",4
2013,"4","1","all3","len124",3
2013,"4","1","all3","len128",4
2013,"4","1","all3","len132",2
2013,"4","1","all3","len140",1
2013,"4","1","all3","len144",1
2013,"4","1","all3","len44",1
2013,"4","1","all3","len48",1
2013,"4","1","all3","len52",3
2013,"4","1","all3","len56",5
2013,"4","1","all3","len60",21
2013,"4","1","all3","len64",32
2013,"4","1","all3","len68",49
2013,"4","1","all3","len72",94
2013,"4","1","all3","len76",105
2013,"4","1","all3","len80",117
2013,"4","1","all3","len84",84
2013,"4","1","all3","len88",82
2013,"4","1","all3","len92",71
2013,"4","1","all3","len96",59
2014,"1","1","all3","len100",177
2014,"1","1","all3","len104",99
2014,"1","1","all3","len108",95
2014,"1","1","all3","len112",47
2014,"1","1","all3","len116",47
2014,"1","1","all3","len120",27
2014,"1","1","all3","len124",25
2014,"1","1","all3","len128",27
2014,"1","1","all3","len132",12
2014,"1","1","all3","len136",5
2014,"1","1","all3","len140",3
2014,"1","1","all3","len144",2
2014,"1","1","all3","len148",2
2014,"1","1","all3","len152",4
2014,"1","1","all3","len156",5
2014,"1","1","all3","len40",1
2014,"1","1","all3","len44",1
2014,"1","1","all3","len52",4
2014,"1","1","all3","len56",12
2014,"1","1","all3","len60",49
2014,"1","1","all3","len64",99
2014,"1","1","all3","len68",213
2014,"1","1","all3","len72",330
2014,"1","1","all3","len76",453
2014,"1","1","all3","len80",490
2014,"1","1","all3","len84",430
2014,"1","1","all3","len88",343
2014,"1","1","all3","len92",272
2014,"1","1","all3","len96",222
2014,"2","1","all3","len100",109
2014,"2","1","all3","len104",85
2014,"2","1","all3","len108",81
2014,"2","1","all3","len112",43
2014,"2","1","all3","len116",33
2014,"2","1","all3","len120",21
2014,"2","1","all3","len124",19
2014,"2","1","all3","len128",34
2014,"2","1","all3","len132",16
2014,"2","1","all3","len136",6
2014,"2","1","all3","len140",5
2014,"2","1","all3","len144",6
2014,"2","1","all3","len148",2
2014,"2","1","all3","len152",1
2014,"2","1","all3","len156",1
2014,"2","1","all3","len20",1
2014,"2","1","all3","len40",1
2014,"2","1","all3","len44",1
2014,"2","1","all3","len48",5
2014,"2","1","all3","len52",12
2014,"2","1","all3","len56",20
2014,"2","1","all3","len60",51
2014,"2","1","all3","len64",89
2014,"2","1","all3","len68",151
