"year","step","area","age","length","number"
1992,"2","1","all3","len128",2
1992,"2","1","all3","len132",1
1992,"2","1","all3","len136",1
1992,"2","1","all3","len144",1
1992,"2","1","all3","len24",1
1992,"2","1","all3","len32",2
1992,"2","1","all3","len36",1
1992,"2","1","all3","len44",2
1992,"2","1","all3","len48",5
1992,"2","1","all3","len52",14
1992,"2","1","all3","len56",21
1992,"2","1","all3","len60",39
1992,"2","1","all3","len64",33
1992,"2","1","all3","len68",23
1992,"2","1","all3","len72",42
1992,"2","1","all3","len76",26
1992,"2","1","all3","len80",25
1992,"2","1","all3","len84",26
1992,"2","1","all3","len88",16
1992,"2","1","all3","len92",10
1992,"2","1","all3","len96",8
1993,"2","1","all3","len100",4
1993,"2","1","all3","len104",8
1993,"2","1","all3","len108",5
1993,"2","1","all3","len112",2
1993,"2","1","all3","len116",1
1993,"2","1","all3","len120",3
1993,"2","1","all3","len132",1
1993,"2","1","all3","len136",1
1993,"2","1","all3","len144",1
1993,"2","1","all3","len20",1
1993,"2","1","all3","len24",1
1993,"2","1","all3","len28",1
1993,"2","1","all3","len32",3
1993,"2","1","all3","len36",5
1993,"2","1","all3","len40",2
1993,"2","1","all3","len44",5
1993,"2","1","all3","len48",5
1993,"2","1","all3","len52",4
1993,"2","1","all3","len56",14
1993,"2","1","all3","len60",14
1993,"2","1","all3","len64",30
1993,"2","1","all3","len68",34
1993,"2","1","all3","len72",23
1993,"2","1","all3","len76",22
1993,"2","1","all3","len80",16
1993,"2","1","all3","len84",6
1993,"2","1","all3","len88",9
1993,"2","1","all3","len92",9
1993,"2","1","all3","len96",10
1994,"2","1","all3","len100",9
1994,"2","1","all3","len104",15
1994,"2","1","all3","len108",10
1994,"2","1","all3","len112",10
1994,"2","1","all3","len116",2
1994,"2","1","all3","len120",5
1994,"2","1","all3","len132",2
1994,"2","1","all3","len144",2
1994,"2","1","all3","len156",1
1994,"2","1","all3","len28",3
1994,"2","1","all3","len32",5
1994,"2","1","all3","len40",4
1994,"2","1","all3","len44",2
1994,"2","1","all3","len48",2
1994,"2","1","all3","len52",7
1994,"2","1","all3","len56",10
1994,"2","1","all3","len60",10
1994,"2","1","all3","len64",13
1994,"2","1","all3","len68",32
1994,"2","1","all3","len72",29
1994,"2","1","all3","len76",21
1994,"2","1","all3","len80",42
1994,"2","1","all3","len84",28
1994,"2","1","all3","len88",29
1994,"2","1","all3","len92",33
1994,"2","1","all3","len96",14
1995,"2","1","all3","len100",7
1995,"2","1","all3","len104",8
1995,"2","1","all3","len108",3
1995,"2","1","all3","len116",3
1995,"2","1","all3","len124",1
1995,"2","1","all3","len128",1
1995,"2","1","all3","len136",1
1995,"2","1","all3","len152",1
1995,"2","1","all3","len24",1
1995,"2","1","all3","len28",1
1995,"2","1","all3","len32",2
1995,"2","1","all3","len36",5
1995,"2","1","all3","len40",4
1995,"2","1","all3","len44",6
1995,"2","1","all3","len48",5
1995,"2","1","all3","len52",5
1995,"2","1","all3","len56",2
1995,"2","1","all3","len60",7
1995,"2","1","all3","len64",16
1995,"2","1","all3","len68",18
1995,"2","1","all3","len72",10
1995,"2","1","all3","len76",13
1995,"2","1","all3","len80",21
1995,"2","1","all3","len84",12
1995,"2","1","all3","len88",8
1995,"2","1","all3","len92",13
1995,"2","1","all3","len96",6
1996,"2","1","all3","len100",9
1996,"2","1","all3","len104",4
1996,"2","1","all3","len108",6
1996,"2","1","all3","len112",8
1996,"2","1","all3","len116",3
1996,"2","1","all3","len124",1
1996,"2","1","all3","len24",1
1996,"2","1","all3","len36",1
1996,"2","1","all3","len44",1
1996,"2","1","all3","len48",6
1996,"2","1","all3","len52",9
1996,"2","1","all3","len56",6
1996,"2","1","all3","len60",12
1996,"2","1","all3","len64",5
1996,"2","1","all3","len68",16
1996,"2","1","all3","len72",19
1996,"2","1","all3","len76",27
1996,"2","1","all3","len80",15
1996,"2","1","all3","len84",8
1996,"2","1","all3","len88",16
1996,"2","1","all3","len92",11
1996,"2","1","all3","len96",3
1997,"2","1","all3","len100",8
1997,"2","1","all3","len104",11
1997,"2","1","all3","len108",4
1997,"2","1","all3","len112",4
1997,"2","1","all3","len116",1
1997,"2","1","all3","len120",1
1997,"2","1","all3","len124",2
1997,"2","1","all3","len148",1
1997,"2","1","all3","len24",2
1997,"2","1","all3","len28",1
1997,"2","1","all3","len32",4
1997,"2","1","all3","len36",4
1997,"2","1","all3","len40",6
1997,"2","1","all3","len44",7
1997,"2","1","all3","len48",12
1997,"2","1","all3","len52",9
1997,"2","1","all3","len56",13
1997,"2","1","all3","len60",8
1997,"2","1","all3","len64",15
1997,"2","1","all3","len68",8
1997,"2","1","all3","len72",10
1997,"2","1","all3","len76",11
1997,"2","1","all3","len80",16
1997,"2","1","all3","len84",21
1997,"2","1","all3","len88",17
1997,"2","1","all3","len92",12
1997,"2","1","all3","len96",14
1998,"2","1","all3","len100",7
1998,"2","1","all3","len104",10
1998,"2","1","all3","len108",5
1998,"2","1","all3","len112",3
1998,"2","1","all3","len116",3
1998,"2","1","all3","len120",1
1998,"2","1","all3","len124",1
1998,"2","1","all3","len132",1
1998,"2","1","all3","len144",1
1998,"2","1","all3","len20",2
1998,"2","1","all3","len24",1
1998,"2","1","all3","len28",1
1998,"2","1","all3","len32",5
1998,"2","1","all3","len36",1
1998,"2","1","all3","len40",3
1998,"2","1","all3","len44",2
1998,"2","1","all3","len48",1
1998,"2","1","all3","len52",3
1998,"2","1","all3","len56",3
1998,"2","1","all3","len60",4
1998,"2","1","all3","len64",18
1998,"2","1","all3","len68",10
1998,"2","1","all3","len72",8
1998,"2","1","all3","len76",16
1998,"2","1","all3","len80",9
1998,"2","1","all3","len84",9
1998,"2","1","all3","len88",14
1998,"2","1","all3","len92",8
1998,"2","1","all3","len96",13
1999,"2","1","all3","len100",3
1999,"2","1","all3","len104",7
1999,"2","1","all3","len108",5
1999,"2","1","all3","len112",6
1999,"2","1","all3","len116",5
1999,"2","1","all3","len120",1
1999,"2","1","all3","len124",1
1999,"2","1","all3","len20",1
1999,"2","1","all3","len24",1
1999,"2","1","all3","len28",2
1999,"2","1","all3","len36",5
1999,"2","1","all3","len40",1
1999,"2","1","all3","len44",2
1999,"2","1","all3","len48",2
1999,"2","1","all3","len52",2
1999,"2","1","all3","len56",6
1999,"2","1","all3","len60",11
1999,"2","1","all3","len64",17
1999,"2","1","all3","len68",17
1999,"2","1","all3","len72",22
1999,"2","1","all3","len76",21
1999,"2","1","all3","len80",28
1999,"2","1","all3","len84",20
1999,"2","1","all3","len88",14
1999,"2","1","all3","len92",14
1999,"2","1","all3","len96",10
2000,"2","1","all3","len100",4
2000,"2","1","all3","len104",3
2000,"2","1","all3","len108",4
2000,"2","1","all3","len112",3
2000,"2","1","all3","len116",1
2000,"2","1","all3","len120",2
2000,"2","1","all3","len124",1
2000,"2","1","all3","len20",2
2000,"2","1","all3","len24",1
2000,"2","1","all3","len28",1
2000,"2","1","all3","len32",3
2000,"2","1","all3","len36",2
2000,"2","1","all3","len40",3
2000,"2","1","all3","len44",2
2000,"2","1","all3","len48",1
2000,"2","1","all3","len52",1
2000,"2","1","all3","len56",4
2000,"2","1","all3","len60",3
2000,"2","1","all3","len64",2
2000,"2","1","all3","len68",19
2000,"2","1","all3","len72",15
2000,"2","1","all3","len76",15
2000,"2","1","all3","len80",14
2000,"2","1","all3","len84",19
2000,"2","1","all3","len88",11
2000,"2","1","all3","len92",7
2000,"2","1","all3","len96",10
2001,"2","1","all3","len100",4
2001,"2","1","all3","len104",2
2001,"2","1","all3","len108",1
2001,"2","1","all3","len112",2
2001,"2","1","all3","len116",4
2001,"2","1","all3","len120",1
2001,"2","1","all3","len32",1
2001,"2","1","all3","len36",1
2001,"2","1","all3","len40",2
2001,"2","1","all3","len44",2
2001,"2","1","all3","len48",2
2001,"2","1","all3","len52",4
2001,"2","1","all3","len56",2
2001,"2","1","all3","len60",3
2001,"2","1","all3","len64",4
2001,"2","1","all3","len68",16
2001,"2","1","all3","len72",8
2001,"2","1","all3","len76",14
2001,"2","1","all3","len80",9
2001,"2","1","all3","len84",14
2001,"2","1","all3","len88",13
2001,"2","1","all3","len92",5
2001,"2","1","all3","len96",4
2002,"2","1","all3","len100",6
2002,"2","1","all3","len104",6
2002,"2","1","all3","len108",2
2002,"2","1","all3","len112",4
2002,"2","1","all3","len116",2
2002,"2","1","all3","len120",4
2002,"2","1","all3","len124",1
2002,"2","1","all3","len128",2
2002,"2","1","all3","len132",1
2002,"2","1","all3","len24",1
2002,"2","1","all3","len28",2
2002,"2","1","all3","len32",1
2002,"2","1","all3","len36",5
2002,"2","1","all3","len40",5
2002,"2","1","all3","len44",2
2002,"2","1","all3","len48",4
2002,"2","1","all3","len52",7
2002,"2","1","all3","len56",6
2002,"2","1","all3","len60",9
2002,"2","1","all3","len64",11
2002,"2","1","all3","len68",14
2002,"2","1","all3","len72",16
2002,"2","1","all3","len76",16
2002,"2","1","all3","len80",21
2002,"2","1","all3","len84",11
2002,"2","1","all3","len88",22
2002,"2","1","all3","len92",12
2002,"2","1","all3","len96",12
2003,"2","1","all3","len100",11
2003,"2","1","all3","len104",1
2003,"2","1","all3","len108",4
2003,"2","1","all3","len112",4
2003,"2","1","all3","len120",3
2003,"2","1","all3","len124",2
2003,"2","1","all3","len128",2
2003,"2","1","all3","len148",1
2003,"2","1","all3","len156",1
2003,"2","1","all3","len20",1
2003,"2","1","all3","len24",4
2003,"2","1","all3","len32",3
2003,"2","1","all3","len36",2
2003,"2","1","all3","len40",2
2003,"2","1","all3","len44",7
2003,"2","1","all3","len48",14
2003,"2","1","all3","len52",11
2003,"2","1","all3","len56",13
2003,"2","1","all3","len60",14
2003,"2","1","all3","len64",12
2003,"2","1","all3","len68",23
2003,"2","1","all3","len72",17
2003,"2","1","all3","len76",17
2003,"2","1","all3","len80",14
2003,"2","1","all3","len84",15
2003,"2","1","all3","len88",7
2003,"2","1","all3","len92",13
2003,"2","1","all3","len96",8
2004,"2","1","all3","len100",13
2004,"2","1","all3","len104",6
2004,"2","1","all3","len108",4
2004,"2","1","all3","len112",2
2004,"2","1","all3","len116",4
2004,"2","1","all3","len120",3
2004,"2","1","all3","len124",1
2004,"2","1","all3","len128",1
2004,"2","1","all3","len132",1
2004,"2","1","all3","len20",1
2004,"2","1","all3","len24",3
2004,"2","1","all3","len28",5
2004,"2","1","all3","len32",7
2004,"2","1","all3","len36",4
2004,"2","1","all3","len40",4
2004,"2","1","all3","len44",7
2004,"2","1","all3","len48",7
2004,"2","1","all3","len52",7
2004,"2","1","all3","len56",11
2004,"2","1","all3","len60",17
2004,"2","1","all3","len64",22
2004,"2","1","all3","len68",22
2004,"2","1","all3","len72",25
2004,"2","1","all3","len76",20
2004,"2","1","all3","len80",28
2004,"2","1","all3","len84",22
2004,"2","1","all3","len88",18
2004,"2","1","all3","len92",17
2004,"2","1","all3","len96",12
2005,"2","1","all3","len100",12
2005,"2","1","all3","len104",11
2005,"2","1","all3","len108",4
2005,"2","1","all3","len112",4
2005,"2","1","all3","len116",3
2005,"2","1","all3","len120",3
2005,"2","1","all3","len124",1
2005,"2","1","all3","len128",1
2005,"2","1","all3","len132",1
2005,"2","1","all3","len24",3
2005,"2","1","all3","len28",7
2005,"2","1","all3","len32",11
2005,"2","1","all3","len36",13
2005,"2","1","all3","len40",10
2005,"2","1","all3","len44",14
2005,"2","1","all3","len48",20
2005,"2","1","all3","len52",15
2005,"2","1","all3","len56",9
2005,"2","1","all3","len60",10
2005,"2","1","all3","len64",31
2005,"2","1","all3","len68",34
2005,"2","1","all3","len72",44
2005,"2","1","all3","len76",35
2005,"2","1","all3","len80",37
2005,"2","1","all3","len84",31
2005,"2","1","all3","len88",28
2005,"2","1","all3","len92",22
2005,"2","1","all3","len96",12
2006,"2","1","all3","len100",15
2006,"2","1","all3","len104",2
2006,"2","1","all3","len108",6
2006,"2","1","all3","len112",8
2006,"2","1","all3","len116",4
2006,"2","1","all3","len120",1
2006,"2","1","all3","len128",3
2006,"2","1","all3","len132",3
2006,"2","1","all3","len136",2
2006,"2","1","all3","len140",1
2006,"2","1","all3","len144",1
2006,"2","1","all3","len156",1
2006,"2","1","all3","len20",9
2006,"2","1","all3","len24",9
2006,"2","1","all3","len28",10
2006,"2","1","all3","len32",8
2006,"2","1","all3","len36",18
2006,"2","1","all3","len40",18
2006,"2","1","all3","len44",23
2006,"2","1","all3","len48",23
2006,"2","1","all3","len52",19
2006,"2","1","all3","len56",23
2006,"2","1","all3","len60",38
2006,"2","1","all3","len64",22
2006,"2","1","all3","len68",27
2006,"2","1","all3","len72",35
2006,"2","1","all3","len76",27
2006,"2","1","all3","len80",41
2006,"2","1","all3","len84",40
2006,"2","1","all3","len88",32
2006,"2","1","all3","len92",22
2006,"2","1","all3","len96",21
2007,"2","1","all3","len100",21
2007,"2","1","all3","len104",16
2007,"2","1","all3","len108",13
2007,"2","1","all3","len112",14
2007,"2","1","all3","len116",8
2007,"2","1","all3","len120",4
2007,"2","1","all3","len124",4
2007,"2","1","all3","len128",2
2007,"2","1","all3","len132",1
2007,"2","1","all3","len136",1
2007,"2","1","all3","len140",3
2007,"2","1","all3","len144",2
2007,"2","1","all3","len148",1
2007,"2","1","all3","len156",1
2007,"2","1","all3","len20",9
2007,"2","1","all3","len24",12
2007,"2","1","all3","len28",17
2007,"2","1","all3","len32",17
2007,"2","1","all3","len36",18
2007,"2","1","all3","len40",19
2007,"2","1","all3","len44",12
2007,"2","1","all3","len48",28
2007,"2","1","all3","len52",35
2007,"2","1","all3","len56",46
2007,"2","1","all3","len60",60
2007,"2","1","all3","len64",34
2007,"2","1","all3","len68",46
2007,"2","1","all3","len72",55
2007,"2","1","all3","len76",54
2007,"2","1","all3","len80",73
2007,"2","1","all3","len84",58
2007,"2","1","all3","len88",57
2007,"2","1","all3","len92",49
2007,"2","1","all3","len96",38
2008,"2","1","all3","len100",15
2008,"2","1","all3","len104",13
2008,"2","1","all3","len108",8
2008,"2","1","all3","len112",3
2008,"2","1","all3","len116",7
2008,"2","1","all3","len124",1
2008,"2","1","all3","len128",3
2008,"2","1","all3","len132",2
2008,"2","1","all3","len144",2
2008,"2","1","all3","len156",1
2008,"2","1","all3","len20",2
2008,"2","1","all3","len24",2
2008,"2","1","all3","len28",17
2008,"2","1","all3","len32",25
2008,"2","1","all3","len36",17
2008,"2","1","all3","len40",22
2008,"2","1","all3","len44",24
2008,"2","1","all3","len48",42
2008,"2","1","all3","len52",36
2008,"2","1","all3","len56",35
2008,"2","1","all3","len60",49
2008,"2","1","all3","len64",49
2008,"2","1","all3","len68",46
2008,"2","1","all3","len72",50
2008,"2","1","all3","len76",47
2008,"2","1","all3","len80",48
2008,"2","1","all3","len84",44
2008,"2","1","all3","len88",52
2008,"2","1","all3","len92",27
2008,"2","1","all3","len96",12
2009,"2","1","all3","len100",19
2009,"2","1","all3","len104",11
2009,"2","1","all3","len108",5
2009,"2","1","all3","len112",5
2009,"2","1","all3","len116",3
2009,"2","1","all3","len120",5
2009,"2","1","all3","len124",4
2009,"2","1","all3","len128",3
2009,"2","1","all3","len136",1
2009,"2","1","all3","len156",1
2009,"2","1","all3","len20",8
2009,"2","1","all3","len24",10
2009,"2","1","all3","len28",11
2009,"2","1","all3","len32",7
2009,"2","1","all3","len36",11
2009,"2","1","all3","len40",21
2009,"2","1","all3","len44",22
2009,"2","1","all3","len48",32
2009,"2","1","all3","len52",47
2009,"2","1","all3","len56",53
2009,"2","1","all3","len60",57
2009,"2","1","all3","len64",41
2009,"2","1","all3","len68",41
2009,"2","1","all3","len72",53
2009,"2","1","all3","len76",42
2009,"2","1","all3","len80",34
2009,"2","1","all3","len84",31
2009,"2","1","all3","len88",30
2009,"2","1","all3","len92",25
2009,"2","1","all3","len96",18
2010,"2","1","all3","len100",15
2010,"2","1","all3","len104",15
2010,"2","1","all3","len108",9
2010,"2","1","all3","len112",7
2010,"2","1","all3","len116",6
2010,"2","1","all3","len120",4
2010,"2","1","all3","len124",2
2010,"2","1","all3","len128",1
2010,"2","1","all3","len132",1
2010,"2","1","all3","len136",1
2010,"2","1","all3","len156",2
2010,"2","1","all3","len20",1
2010,"2","1","all3","len24",6
2010,"2","1","all3","len28",11
2010,"2","1","all3","len32",25.2
2010,"2","1","all3","len36",23
2010,"2","1","all3","len40",18
2010,"2","1","all3","len44",19
2010,"2","1","all3","len48",24.2
2010,"2","1","all3","len52",39.2
2010,"2","1","all3","len56",57
2010,"2","1","all3","len60",56.2
2010,"2","1","all3","len64",76.2
2010,"2","1","all3","len68",65
2010,"2","1","all3","len72",58
2010,"2","1","all3","len76",48
2010,"2","1","all3","len80",40
2010,"2","1","all3","len84",32
2010,"2","1","all3","len88",35
2010,"2","1","all3","len92",19
2010,"2","1","all3","len96",15
2011,"2","1","all3","len100",16
2011,"2","1","all3","len104",13
2011,"2","1","all3","len108",10
2011,"2","1","all3","len112",7
2011,"2","1","all3","len116",6
2011,"2","1","all3","len120",8
2011,"2","1","all3","len124",7
2011,"2","1","all3","len128",4
2011,"2","1","all3","len132",8
2011,"2","1","all3","len136",2
2011,"2","1","all3","len140",1
2011,"2","1","all3","len148",1
2011,"2","1","all3","len20",2
2011,"2","1","all3","len24",1
2011,"2","1","all3","len28",3
2011,"2","1","all3","len32",14
2011,"2","1","all3","len36",19.0714
2011,"2","1","all3","len40",32.0714
2011,"2","1","all3","len44",27
2011,"2","1","all3","len48",35
2011,"2","1","all3","len52",40
2011,"2","1","all3","len56",32
2011,"2","1","all3","len60",59
2011,"2","1","all3","len64",81.2143
2011,"2","1","all3","len68",93.1429
2011,"2","1","all3","len72",99.2857
2011,"2","1","all3","len76",59.0714
2011,"2","1","all3","len80",74.0714
2011,"2","1","all3","len84",42.0714
2011,"2","1","all3","len88",32
2011,"2","1","all3","len92",27
2011,"2","1","all3","len96",17
2012,"2","1","all3","len100",22
2012,"2","1","all3","len104",33
2012,"2","1","all3","len108",21
2012,"2","1","all3","len112",22
2012,"2","1","all3","len116",7
2012,"2","1","all3","len120",12
2012,"2","1","all3","len124",8
2012,"2","1","all3","len128",14
2012,"2","1","all3","len132",3
2012,"2","1","all3","len136",3
2012,"2","1","all3","len140",3
2012,"2","1","all3","len144",1
2012,"2","1","all3","len148",3
2012,"2","1","all3","len20",2
2012,"2","1","all3","len24",1
2012,"2","1","all3","len28",6
2012,"2","1","all3","len32",7
2012,"2","1","all3","len36",8
2012,"2","1","all3","len40",15
2012,"2","1","all3","len44",18
2012,"2","1","all3","len48",31
2012,"2","1","all3","len52",41
2012,"2","1","all3","len56",40
2012,"2","1","all3","len60",68
2012,"2","1","all3","len64",76
2012,"2","1","all3","len68",85
2012,"2","1","all3","len72",90
2012,"2","1","all3","len76",84
2012,"2","1","all3","len80",96
2012,"2","1","all3","len84",62
2012,"2","1","all3","len88",68
2012,"2","1","all3","len92",46
2012,"2","1","all3","len96",29
2013,"2","1","all3","len100",32
2013,"2","1","all3","len104",27
2013,"2","1","all3","len108",20
2013,"2","1","all3","len112",25
2013,"2","1","all3","len116",8
2013,"2","1","all3","len120",11
2013,"2","1","all3","len124",5
2013,"2","1","all3","len128",5
2013,"2","1","all3","len132",5
2013,"2","1","all3","len136",5
2013,"2","1","all3","len140",3
2013,"2","1","all3","len144",3
2013,"2","1","all3","len148",4
2013,"2","1","all3","len152",2
2013,"2","1","all3","len156",1
2013,"2","1","all3","len28",1
2013,"2","1","all3","len32",4
2013,"2","1","all3","len36",7
2013,"2","1","all3","len40",3
2013,"2","1","all3","len44",6
2013,"2","1","all3","len48",14
2013,"2","1","all3","len52",14
2013,"2","1","all3","len56",27
2013,"2","1","all3","len60",54
2013,"2","1","all3","len64",86.5
2013,"2","1","all3","len68",99.25
2013,"2","1","all3","len72",94
2013,"2","1","all3","len76",89
2013,"2","1","all3","len80",78
2013,"2","1","all3","len84",70
2013,"2","1","all3","len88",88.25
2013,"2","1","all3","len92",67
2013,"2","1","all3","len96",40
2014,"2","1","all3","len100",21
2014,"2","1","all3","len104",23
2014,"2","1","all3","len108",18
2014,"2","1","all3","len112",9
2014,"2","1","all3","len116",5
2014,"2","1","all3","len120",6
2014,"2","1","all3","len124",3
2014,"2","1","all3","len128",5
2014,"2","1","all3","len132",2
2014,"2","1","all3","len136",1
2014,"2","1","all3","len140",4
2014,"2","1","all3","len144",2
2014,"2","1","all3","len148",1
2014,"2","1","all3","len156",2
2014,"2","1","all3","len32",2
2014,"2","1","all3","len40",3
2014,"2","1","all3","len44",2
2014,"2","1","all3","len48",9
2014,"2","1","all3","len52",14
2014,"2","1","all3","len56",10
2014,"2","1","all3","len60",32
2014,"2","1","all3","len64",41
2014,"2","1","all3","len68",49
2014,"2","1","all3","len72",74
2014,"2","1","all3","len76",89
2014,"2","1","all3","len80",65
2014,"2","1","all3","len84",77
2014,"2","1","all3","len88",59
2014,"2","1","all3","len92",48
2014,"2","1","all3","len96",32
2015,"2","1","all3","len100",35
2015,"2","1","all3","len104",40
2015,"2","1","all3","len108",14
2015,"2","1","all3","len112",20
2015,"2","1","all3","len116",15
2015,"2","1","all3","len120",4
