"year","step","area","age","length","number"
2016,"2","1","age7","len56",1
2016,"2","1","age7","len60",1
2016,"2","1","age7","len64",2
2016,"2","1","age7","len68",5
2016,"2","1","age7","len72",15
2016,"2","1","age7","len76",12
2016,"2","1","age7","len80",10
2016,"2","1","age7","len84",9
2016,"2","1","age7","len88",6
2016,"2","1","age7","len92",3
2016,"2","1","age7","len96",1
2016,"2","1","age8","len100",5
2016,"2","1","age8","len104",2
2016,"2","1","age8","len108",1
2016,"2","1","age8","len112",2
2016,"2","1","age8","len68",3
2016,"2","1","age8","len72",3
2016,"2","1","age8","len76",6
2016,"2","1","age8","len80",14
2016,"2","1","age8","len84",18
2016,"2","1","age8","len88",14
2016,"2","1","age8","len92",21
2016,"2","1","age8","len96",11
2016,"2","1","age9","len100",9
2016,"2","1","age9","len104",6
2016,"2","1","age9","len108",3
2016,"2","1","age9","len112",2
2016,"2","1","age9","len116",1
2016,"2","1","age9","len120",1
2016,"2","1","age9","len72",1
2016,"2","1","age9","len76",1
2016,"2","1","age9","len80",3
2016,"2","1","age9","len84",12
2016,"2","1","age9","len88",15
2016,"2","1","age9","len92",9
2016,"2","1","age9","len96",16
2017,"2","1","age10","len100",8
2017,"2","1","age10","len104",10
2017,"2","1","age10","len108",6
2017,"2","1","age10","len112",8
2017,"2","1","age10","len116",3
2017,"2","1","age10","len120",2
2017,"2","1","age10","len124",1
2017,"2","1","age10","len76",2
2017,"2","1","age10","len80",1
2017,"2","1","age10","len84",1
2017,"2","1","age10","len88",12
2017,"2","1","age10","len92",19
2017,"2","1","age10","len96",14
2017,"2","1","age11","len100",7
2017,"2","1","age11","len104",6
2017,"2","1","age11","len108",6
2017,"2","1","age11","len112",10
2017,"2","1","age11","len116",7
2017,"2","1","age11","len120",7
2017,"2","1","age11","len124",8
2017,"2","1","age11","len128",2
2017,"2","1","age11","len132",2
2017,"2","1","age11","len136",3
2017,"2","1","age11","len140",2
2017,"2","1","age11","len148",2
2017,"2","1","age11","len156",1
2017,"2","1","age11","len84",1
2017,"2","1","age11","len88",1
2017,"2","1","age11","len92",1
2017,"2","1","age11","len96",1
2017,"2","1","age3","len28",4
2017,"2","1","age3","len32",2
2017,"2","1","age3","len56",1
2017,"2","1","age4","len32",2
2017,"2","1","age4","len36",1
2017,"2","1","age4","len40",1
2017,"2","1","age4","len56",1
2017,"2","1","age5","len36",1
2017,"2","1","age5","len44",1
2017,"2","1","age5","len52",2
2017,"2","1","age5","len56",3
2017,"2","1","age5","len60",4
2017,"2","1","age5","len84",1
2017,"2","1","age6","len52",3
2017,"2","1","age6","len56",3
2017,"2","1","age6","len60",9
2017,"2","1","age6","len64",9
2017,"2","1","age6","len68",13
2017,"2","1","age6","len72",4
2017,"2","1","age6","len76",7
2017,"2","1","age6","len80",5
2017,"2","1","age6","len84",2
2017,"2","1","age6","len88",1
2017,"2","1","age7","len64",3
2017,"2","1","age7","len68",5
2017,"2","1","age7","len72",4
2017,"2","1","age7","len76",9
2017,"2","1","age7","len80",8
2017,"2","1","age7","len84",10
2017,"2","1","age7","len88",2
2017,"2","1","age7","len92",2
2017,"2","1","age8","len100",2
2017,"2","1","age8","len108",1
2017,"2","1","age8","len56",1
2017,"2","1","age8","len64",1
2017,"2","1","age8","len68",1
2017,"2","1","age8","len72",7
2017,"2","1","age8","len76",6
2017,"2","1","age8","len80",17
2017,"2","1","age8","len84",17
2017,"2","1","age8","len88",13
2017,"2","1","age8","len92",4
2017,"2","1","age8","len96",3
2017,"2","1","age9","len100",6
2017,"2","1","age9","len104",8
2017,"2","1","age9","len108",1
2017,"2","1","age9","len112",3
2017,"2","1","age9","len116",1
2017,"2","1","age9","len120",1
2017,"2","1","age9","len76",1
2017,"2","1","age9","len80",7
2017,"2","1","age9","len84",5
2017,"2","1","age9","len88",14
2017,"2","1","age9","len92",12
2017,"2","1","age9","len96",10
2018,"2","1","age10","len100",9
2018,"2","1","age10","len104",6
2018,"2","1","age10","len108",3
2018,"2","1","age10","len112",8
2018,"2","1","age10","len116",6
2018,"2","1","age10","len120",3
2018,"2","1","age10","len124",1
2018,"2","1","age10","len128",1
2018,"2","1","age10","len132",1
2018,"2","1","age10","len88",1
2018,"2","1","age10","len92",2
2018,"2","1","age10","len96",3
2018,"2","1","age11","len100",4
2018,"2","1","age11","len104",2
2018,"2","1","age11","len108",9
2018,"2","1","age11","len112",11
2018,"2","1","age11","len116",4
2018,"2","1","age11","len120",4
2018,"2","1","age11","len124",4
2018,"2","1","age11","len128",5
2018,"2","1","age11","len132",3
2018,"2","1","age11","len136",3
2018,"2","1","age11","len144",1
2018,"2","1","age11","len148",1
2018,"2","1","age11","len152",1
2018,"2","1","age11","len92",1
2018,"2","1","age11","len96",3
2018,"2","1","age3","len24",2
2018,"2","1","age3","len28",3
2018,"2","1","age4","len28",1
2018,"2","1","age4","len36",1
2018,"2","1","age4","len40",2
2018,"2","1","age4","len44",4
2018,"2","1","age4","len48",4
2018,"2","1","age4","len52",2
2018,"2","1","age4","len60",1
2018,"2","1","age5","len36",1
2018,"2","1","age5","len40",2
2018,"2","1","age5","len44",2
2018,"2","1","age5","len48",3
2018,"2","1","age5","len52",9
2018,"2","1","age5","len56",3
2018,"2","1","age5","len60",3
2018,"2","1","age5","len64",4
2018,"2","1","age5","len68",1
2018,"2","1","age5","len72",3
2018,"2","1","age6","len56",1
2018,"2","1","age6","len60",9
2018,"2","1","age6","len64",6
2018,"2","1","age6","len68",5
2018,"2","1","age6","len72",9
2018,"2","1","age6","len76",11
2018,"2","1","age6","len80",6
2018,"2","1","age6","len84",2
2018,"2","1","age6","len88",1
2018,"2","1","age6","len92",1
2018,"2","1","age7","len100",1
2018,"2","1","age7","len104",1
2018,"2","1","age7","len60",1
2018,"2","1","age7","len64",4
2018,"2","1","age7","len68",9
2018,"2","1","age7","len72",14
2018,"2","1","age7","len76",11
2018,"2","1","age7","len80",9
2018,"2","1","age7","len84",9
2018,"2","1","age7","len88",4
2018,"2","1","age7","len92",6
2018,"2","1","age7","len96",3
2018,"2","1","age8","len100",2
2018,"2","1","age8","len104",1
2018,"2","1","age8","len108",1
2018,"2","1","age8","len72",2
2018,"2","1","age8","len76",1
2018,"2","1","age8","len80",4
2018,"2","1","age8","len84",8
2018,"2","1","age8","len88",11
2018,"2","1","age8","len92",12
2018,"2","1","age8","len96",7
2018,"2","1","age9","len100",5
2018,"2","1","age9","len104",5
2018,"2","1","age9","len108",6
2018,"2","1","age9","len112",2
2018,"2","1","age9","len80",1
2018,"2","1","age9","len84",10
2018,"2","1","age9","len88",13
2018,"2","1","age9","len92",10
2018,"2","1","age9","len96",17
